id,room_type,room_sharing,room_private,person_capacity,host_status,multi_listing,business_listing,cleanliness_rating,guest_satisfaction_rating,bedrooms,dist_city,dist_metro,attr_index,attr_index_norm,rest_index,rest_index_norm,longitude,latitude,price
2854,Entire home/apt,False,False,4,False,0,0,10,100,2,6.07535377,0.281645575,243.4498237,11.83776536,440.3644304,20.31503798,2.27063,48.84948,591.6208407
2855,Entire home/apt,False,False,2,False,0,0,10,100,1,3.865660674,0.147423592,366.7625915,17.83385765,819.5492812,37.80771929,2.33614,48.88957,278.2179141
2856,Entire home/apt,False,False,2,False,0,0,8,84,1,3.318162215,0.089340304,471.336723,22.91878239,1052.441458,48.55157847,2.3375,48.88467,241.1687949
2857,Entire home/apt,False,False,4,False,0,0,10,97,1,4.897023353,0.204276869,508.4413229,24.72299625,661.2191036,30.50357902,2.28641,48.86153,510.2991891
2858,Entire home/apt,False,False,4,False,0,0,10,98,2,5.563847576,0.488019206,304.3563199,14.79934816,510.3083056,23.54171203,2.277,48.854,516.1245223
2859,Entire home/apt,False,False,2,False,0,0,8,84,0,4.539778133,0.266106312,268.3118903,13.04668515,602.1057619,27.77654273,2.32364,48.89261,143.7692236
2860,Entire home/apt,False,False,4,False,1,0,9,92,2,4.501654007,0.189852248,472.1878819,22.96017005,781.6965286,36.06148356,2.29475,48.86982,793.7599030000001
2861,Entire home/apt,False,False,6,False,0,0,8,93,2,3.883889253,0.195064359,317.6272318,15.44464721,691.8789824,31.91799072,2.34662,48.89127,417.5598844
2862,Entire home/apt,False,False,6,False,0,0,9,89,0,3.871117261,0.300305208,352.200047,17.12575286,790.0620802,36.44740596,2.33396,48.88911,696.0108118
2863,Private room,False,True,2,False,1,0,10,94,1,3.455463588,0.219202993,406.9730866,19.78909589,1104.484993,50.95246805,2.33448,48.88522,318.9952465
2864,Entire home/apt,False,False,3,False,1,0,8,84,1,4.477267871,0.293699782,307.886649,14.97101066,656.6437923,30.29250925,2.30928,48.88485,600.7083605
2865,Private room,False,True,2,False,1,0,10,100,1,3.621370493,0.319731594,413.052413,20.08470358,947.3574896,43.70380996,2.33517,48.88701,409.4044179
2866,Entire home/apt,False,False,5,False,0,0,9,93,1,3.838556552,0.209954207,382.8303795,18.615155,762.6377654,35.18225837,2.34051,48.89014,323.4224998
2867,Entire home/apt,False,False,2,False,0,0,10,90,1,6.190405566,0.734699945,259.9611381,12.64062922,441.0299376,20.34573938,2.26917,48.86431,197.5953025
2868,Entire home/apt,False,False,2,False,0,0,10,100,1,5.192876374,0.389485516,299.1217718,14.54481788,615.7913995,28.40789311,2.29368,48.88233,458.1042036
2869,Entire home/apt,False,False,2,False,0,0,10,96,1,4.189830922,0.23138667,299.0380482,14.54074681,664.0746636,30.63531266,2.32989,48.89111,307.1115668
2870,Entire home/apt,False,False,2,False,0,0,10,93,1,4.253846452,0.146029773,291.8393596,14.19071005,649.3684071,29.95687876,2.3288,48.89142,280.7810607
2871,Entire home/apt,False,False,2,False,0,0,8,89,0,4.402471594,0.399536645,304.0284946,14.78340763,670.5032006,30.93187607,2.31253,48.88597,303.8493802
2872,Entire home/apt,False,False,2,False,0,0,10,96,1,4.009741224,0.230520533,334.2325507,16.25208205,711.4499361,32.82084445,2.33752,48.89121,260.2758878
2873,Entire home/apt,False,False,2,False,0,0,10,99,1,4.189253347,0.232242401,290.4875296,14.12497722,635.0377125,29.2957704,2.34201,48.89358,253.0524746
2874,Entire home/apt,False,False,5,False,0,0,9,95,2,6.628090359,0.478658895,221.5447164,10.77262792,390.7421263,18.02584538,2.26245,48.85443,707.4284649
2875,Entire home/apt,False,False,2,True,0,0,9,90,1,4.275233224,0.449818089,300.9630404,14.63434969,700.3975294,32.31097115,2.31732,48.88711,277.0528474
2876,Entire home/apt,False,False,2,False,0,0,9,90,1,4.428936899,0.095395119,275.0562046,13.37462792,608.7494657,28.08303228,2.328,48.89291,243.2659148
2877,Entire home/apt,False,False,2,True,0,0,10,97,1,4.232526196,0.396286022,290.3519654,14.1183854,633.4356318,29.22186269,2.3396,48.89364,266.800261
2878,Entire home/apt,False,False,6,True,0,0,10,100,3,5.694061358,0.180678029,295.1081796,14.34965666,522.7868603,24.11737686,2.27881,48.87219,793.7599030000001
2879,Entire home/apt,False,False,4,False,0,1,10,100,1,3.393788031,0.104786077,390.0754432,18.96744675,1022.143533,47.15386451,2.33317,48.88423,793.7599030000001
2880,Private room,False,True,2,False,1,0,10,97,1,3.715520047,0.429662699,359.7552828,17.49312675,848.4661242,39.14172069,2.3319,48.88703,260.7419144
2881,Entire home/apt,False,False,4,False,0,0,8,89,2,6.068576614,0.042527885,261.9335912,12.73653989,453.0179333,20.89877357,2.27004,48.85532,435.0358841
2882,Entire home/apt,False,False,2,False,0,0,8,88,1,5.977827312,0.555661361,278.7038788,13.55199635,467.8255624,21.58188403,2.27179,48.86275,210.4110355
2883,Entire home/apt,False,False,2,False,1,0,10,100,1,5.545120424,0.503644469,306.2893602,14.89334238,511.1558085,23.58080931,2.27726,48.85394,250.2563147
2884,Entire home/apt,False,False,6,False,0,0,9,88,2,4.997688502,0.211197259,461.7878875,22.45446957,637.198835,29.39546802,2.28509,48.86188,671.5444123
2885,Entire home/apt,False,False,3,False,0,0,7,85,1,5.746667225,0.349484632,287.1664451,13.96348925,487.0121665,22.46700681,2.27446,48.85467,271.4605275
2886,Entire home/apt,False,False,4,False,1,0,9,80,1,3.517557565,0.414021454,608.9524756,29.61035835,839.9348152,38.74815151,2.34401,48.88768,555.7367881
2887,Private room,False,True,2,False,0,0,8,80,1,4.686140248,0.321353664,292.4797574,14.22184944,617.942309,28.50711958,2.307,48.886,127.4582906
2888,Entire home/apt,False,False,2,False,0,0,10,100,1,5.696836305,0.117398538,303.1255495,14.73950186,514.7229175,23.74536837,2.27512,48.85813,266.5672476
2889,Entire home/apt,False,False,4,False,1,0,9,93,1,3.369408118,0.334909529,592.5641993,28.81347722,938.0509431,43.27447727,2.34489,48.88643,555.7367881
2890,Entire home/apt,False,False,4,False,0,0,6,90,1,4.420054338,0.123543551,280.5686272,13.64266987,647.1525508,29.85465614,2.32133,48.8905,272.3925809
2891,Entire home/apt,False,False,2,True,0,0,10,96,1,4.297715171,0.248772831,289.4569525,14.07486534,664.0421611,30.63381325,2.3227,48.88976,272.1595675
2892,Entire home/apt,False,False,2,False,0,0,10,100,1,7.041097879,0.064460043,186.2626011,9.057032502,354.2158595,16.34080353,2.259,48.843,278.4509274
2893,Entire home/apt,False,False,2,True,0,0,9,89,1,4.578403492,0.196973664,263.5456877,12.8149282,580.1801277,26.7650621,2.32574,48.8937,260.7419144
2894,Entire home/apt,False,False,4,True,0,0,10,100,1,3.248604982,0.278819877,451.3728048,21.94803541,845.8990046,39.02329348,2.34611,48.88546,504.4738559
2895,Entire home/apt,False,False,4,False,0,0,10,100,2,4.527380595,0.150863894,476.1100545,23.15088598,783.1561775,36.12882056,2.29458,48.8702,793.7599030000001
2896,Entire home/apt,False,False,6,False,0,0,8,86,1,4.430306582,0.128047485,255.3707918,12.4174233,555.5554337,25.62906755,2.344,48.896,289.8685805
2897,Entire home/apt,False,False,3,False,1,0,10,97,1,3.38395957,0.147761482,381.7278867,18.56154621,1012.5654,46.71200291,2.33165,48.88364,359.5395657
2898,Private room,False,True,2,False,0,0,10,93,1,4.213237259,0.175771873,295.7209835,14.3794543,661.2460046,30.50482003,2.32768,48.89067,229.5181284
2899,Private room,False,True,2,False,1,0,10,95,1,5.899434381,0.458935972,283.3156908,13.77624604,482.5525066,22.2612723,2.2735,48.86564,440.6282039
2900,Entire home/apt,False,False,2,False,0,0,9,94,1,4.252134014,0.291595735,282.6677507,13.7447399,619.6188263,28.58446123,2.34157,48.8941,219.0325287
2901,Entire home/apt,False,False,2,False,0,0,10,100,0,6.404249234,0.481920968,255.6210474,12.42959199,413.5463263,19.0778563,2.26548,48.85831,370.9572188
2902,Private room,False,True,2,True,0,0,10,95,1,7.178779744,0.167543374,176.6476212,8.589503411,348.8799016,16.09464335,2.25853,48.83914,159.1481033
2903,Entire home/apt,False,False,3,False,0,0,10,100,1,5.180292303,0.241060964,363.0557859,17.65361395,634.6155239,29.27629386,2.28728,48.87406,684.3601454
2904,Entire home/apt,False,False,4,False,1,0,9,94,2,5.838568705,0.476787567,287.7854678,13.99358927,490.5675739,22.63102604,2.27474,48.86703,509.1341225
2905,Entire home/apt,False,False,2,False,0,0,9,89,0,4.718675708,0.231417578,259.0737505,12.59747993,570.990589,26.34112725,2.3195,48.89291,167.7695964
2906,Private room,False,True,2,True,1,0,10,97,1,6.514771573,0.282958837,220.97024,10.74469397,402.2707969,18.55768984,2.26438,48.85074,236.275515
2907,Entire home/apt,False,False,3,False,0,0,10,100,1,3.774983907,0.292806889,372.1428485,18.09547303,843.3093366,38.90382605,2.3343,48.88827,359.5395657
2908,Private room,False,True,2,False,0,0,10,97,1,4.194575096,0.230239,289.3915813,14.07168666,633.3057337,29.21587018,2.3421,48.89364,232.081275
2909,Entire home/apt,False,False,2,False,0,0,10,98,1,4.534472297,0.2720944,269.5591768,13.10733455,615.1103081,28.37647277,2.32276,48.89224,195.7311958
2910,Entire home/apt,False,False,4,False,0,0,9,93,1,3.286491097,0.168708045,546.0151528,26.55002645,1061.834211,48.98488805,2.34096,48.88509,438.531084
2911,Entire home/apt,False,False,3,False,0,1,10,90,0,5.782614569,0.04966155,288.9242869,14.04896443,506.4503683,23.36373639,2.277,48.871,306.8785535
2912,Private room,False,True,2,True,0,0,9,95,1,4.690726453,0.040126836,747.1949090124999,36.35915317375,768.055121,35.43217362,2.29438,48.87382,272.3925809
2913,Private room,False,True,2,True,1,0,10,99,1,4.243226673,0.232619546,280.2026439,13.62487391,628.6819544,29.00256446,2.34281,48.89417,278.2179141
2914,Private room,False,True,2,True,1,0,10,100,1,5.317117566,0.282292141,353.9166747,17.20922401,589.5194478,27.19590672,2.28163,48.86584,382.6078852
2915,Entire home/apt,False,False,3,False,0,1,9,80,1,6.320632353,0.119477601,232.5496742,11.3077448,423.9783877,19.55911162,2.267,48.851,369.7921521
2916,Entire home/apt,False,False,4,False,0,1,9,78,1,5.872031969,0.383171212,266.3983153,12.95363743,465.1659006,21.45918763,2.273,48.852,469.75487
2917,Entire home/apt,False,False,4,False,0,0,9,90,1,4.4312705,0.110107893,275.8746658,13.41442566,620.8719316,28.6422699,2.32572,48.89222,395.4236182
2918,Entire home/apt,False,False,2,False,0,0,9,95,1,4.151218949,0.248062787,301.952552,14.68246477,676.6992293,31.21771332,2.32753,48.89,212.2751421
2919,Entire home/apt,False,False,6,False,0,1,8,60,2,6.320633859,0.119496883,232.5490512,11.3077145,423.9790786,19.55914349,2.267,48.851,740.5163575
2920,Entire home/apt,False,False,2,False,0,0,9,86,1,6.4078315,0.559245023,261.6759377,12.72401147,413.646967,19.0824991,2.26548,48.85918,195.7311958
2921,Entire home/apt,False,False,4,False,0,1,9,93,0,5.032562822,0.124176746,428.8288655,20.85183473,598.8823515,27.62783929,2.28416,48.85767,696.0108118
2922,Entire home/apt,False,False,4,False,0,1,9,94,0,4.999571641,0.091697269,442.9864935,21.54025042,605.1630078,27.91758062,2.28461,48.85767,696.0108118
2923,Entire home/apt,False,False,2,False,0,0,9,94,1,5.715786205,0.425655183,299.4399436,14.560289,510.6555042,23.55772911,2.27662,48.86756,589.2907074
2924,Entire home/apt,False,False,4,True,1,0,10,97,1,3.651831717,0.151790449,503.1449252,24.46545852,864.2331617,39.86909089,2.33959,48.88825,300.3541803
2925,Entire home/apt,False,False,5,False,0,0,9,93,2,5.458276721,0.348976633,333.1240715,16.19818217,548.4995428,25.30356285,2.27835,48.8575,684.3601454
2926,Entire home/apt,False,False,4,False,1,0,9,91,1,3.535975799,0.368724951,502.8888402,24.45300638,815.2930542,37.61136962,2.3448,48.88794,555.7367881
2927,Entire home/apt,False,False,4,False,1,0,10,90,1,5.504397364,0.342603905,321.9029742,15.6525555,546.7075215,25.22089273,2.27771,48.8563,585.7955075
2928,Entire home/apt,False,False,4,False,1,0,9,92,1,3.114409033,0.125926781,337.8958226,16.43020891,750.9057281,34.64103213,2.35147,48.88457,372.1222854
2929,Entire home/apt,False,False,4,True,1,0,9,95,1,5.226820202,0.293592842,361.7043195,17.5878988,620.3198777,28.61680237,2.28337,48.86731,452.2788704
2930,Entire home/apt,False,False,4,False,0,0,8,93,1,4.643669541,0.246978986,262.585147,12.76822184,584.6342449,26.97054092,2.32126,48.89281,207.3818622
2931,Entire home/apt,False,False,4,False,1,0,9,88,1,5.359021983,0.471834326,353.9666847,17.21165575,553.3720468,25.52834283,2.27978,48.85898,585.7955075
2932,Entire home/apt,False,False,3,False,0,0,8,90,0,5.679664785,0.163040036,301.591617,14.66491428,507.9227324,23.43165997,2.27532,48.85684,243.2659148
2933,Entire home/apt,False,False,4,False,0,0,10,95,1,7.164562858,0.179757565,175.1047677,8.514482044,357.1457644,16.47596687,2.25935,48.83775,336.2382328
2934,Entire home/apt,False,False,2,True,1,0,10,98,1,3.264639047,0.184351389,408.2553711,19.85144707,820.6376476,37.85792818,2.34738,48.88572,365.1318855
2935,Entire home/apt,False,False,4,False,0,0,10,100,1,4.573498867,0.096550715,269.8108687,13.11957308,608.5980764,28.07604834,2.32017,48.89165,256.7806879
2936,Entire home/apt,False,False,4,False,1,0,10,80,1,5.342083206,0.444089899,355.9507488,17.30813101,555.891122,25.64455364,2.27998,48.85852,585.7955075
2937,Entire home/apt,False,False,2,False,1,0,8,75,1,4.149905859,0.248361426,302.1092801,14.69008568,676.9395086,31.22879796,2.32757,48.89,182.2164228
2938,Entire home/apt,False,False,2,False,0,0,9,88,0,4.770431334,0.29115301,554.9709837,26.98550438,658.9651739,30.39959999,2.28789,48.85974,250.9553546
2939,Private room,False,True,2,False,0,0,9,90,1,5.194462869,0.513987199,322.2855315,15.67115737,679.1508237,31.33081108,2.29131,48.87982,164.0413832
2940,Entire home/apt,False,False,2,False,0,1,7,79,0,4.522872014,0.059390134,246.339531,11.97827758,536.2741826,24.73957848,2.3442,48.89686,226.7219685
2941,Private room,False,True,2,False,1,0,9,95,1,3.814782676,0.156269402,334.9813643,16.28849316,783.0300059,36.12299997,2.32794,48.88673,163.8083698
2942,Entire home/apt,False,False,4,False,0,0,10,96,1,4.568169393,0.259499834,247.9654093,12.05733603,535.923449,24.72339832,2.34146,48.89698,289.8685805
2943,Entire home/apt,False,False,2,False,0,0,10,97,1,4.454497748,0.07976303,273.5270058,13.30027052,613.5203165,28.30312275,2.32636,48.89266,195.7311958
2944,Entire home/apt,False,False,3,False,0,0,9,84,1,3.896296006,0.18505158,315.5956962,15.34586364,685.6431371,31.63031664,2.34659,48.89138,240.0037282
2945,Entire home/apt,False,False,4,False,1,0,8,80,1,5.406010219,0.416238063,339.1854157,16.49291547,554.465008,25.57876367,2.27905,48.85671,585.7955075
2946,Entire home/apt,False,False,4,True,0,0,9,96,0,3.690586607,0.28976018,455.0313618,22.12593301,820.7335101,37.86235054,2.342,48.889,316.4320999
2947,Entire home/apt,False,False,2,False,0,1,10,100,0,3.401391477,0.378601298,747.1949090124999,36.35915317375,1080.567199,49.84908446,2.34428,48.88665,377.0155653
2948,Entire home/apt,False,False,2,False,0,1,10,93,0,3.308931437,0.317822232,521.0348595,25.33535788,893.7151375,41.22916318,2.34526,48.88592,365.3648989
2949,Entire home/apt,False,False,6,False,0,1,9,90,2,3.427441083,0.17638319,401.6494135,19.5302319,1064.719762,49.11800524,2.33421,48.88487,670.3793457
2950,Entire home/apt,False,False,4,False,0,1,9,87,1,3.345178601,0.079405184,398.6637665,19.38505459,1020.386284,47.07279851,2.334,48.884,530.105322
2951,Entire home/apt,False,False,4,False,0,1,9,80,2,3.373671584,0.161923257,410.593481,19.96513783,1031.317646,47.57708776,2.33487,48.88453,510.0661758
2952,Entire home/apt,False,False,4,False,0,1,10,97,1,3.345183355,0.079408266,398.663427,19.38503809,1020.38569,47.07277115,2.334,48.884,530.105322
2953,Entire home/apt,False,False,4,False,0,1,10,94,1,3.345171268,0.079394782,398.6632695,19.38503043,1020.387238,47.07284256,2.334,48.884,530.105322
2954,Entire home/apt,False,False,4,False,0,1,10,97,1,3.345158375,0.079397233,398.6661434,19.38517017,1020.388775,47.07291347,2.334,48.884,530.105322
2955,Entire home/apt,False,False,4,False,0,1,9,93,1,3.345181908,0.079415617,398.6650286,19.38511596,1020.385814,47.07277686,2.334,48.884,530.105322
2956,Entire home/apt,False,False,4,False,0,1,10,95,1,3.345161563,0.079393281,398.6648284,19.38510623,1020.388419,47.07289701,2.334,48.884,530.105322
2957,Private room,False,True,2,False,0,0,9,94,1,4.861187013,0.21327148,251.4760975,12.2280435,546.0357244,25.18990117,2.3173,48.89352,171.2647963
2958,Entire home/apt,False,False,3,False,1,0,9,89,0,6.70694378,0.383391049,194.8930601,9.476689198,378.2655731,17.4502729,2.26432,48.84126,346.7238326
2959,Entire home/apt,False,False,4,False,1,0,9,88,0,4.509805645,0.265626371,270.7790351,13.16665025,610.8057427,28.17789313,2.3236,48.89229,253.7515146
2960,Private room,False,True,3,False,0,1,9,82,1,3.573301389,0.3093936,425.6549154,20.69750117,994.2618147,45.86761585,2.33542,48.88661,275.8877808
2961,Private room,False,True,2,False,1,0,9,93,1,4.663206829,0.280288577,256.7859654,12.48623621,560.5093841,25.85760484,2.32579,48.89456,165.2064498
2962,Entire home/apt,False,False,4,False,1,0,9,91,1,4.598653986,0.278552841,264.9875966,12.88504113,594.0646454,27.40558728,2.32224,48.89271,236.9745549
2963,Private room,False,True,2,False,0,0,10,96,1,4.645642423,0.611479573,282.3520056,13.72938678,618.6822134,28.54125309,2.311,48.888,444.1234039
2964,Entire home/apt,False,False,2,False,1,0,9,92,1,4.075218784,0.231826172,308.9846384,15.02440048,698.7857171,32.2366145,2.3267,48.88895,310.83978
2965,Entire home/apt,False,False,4,True,1,0,9,94,1,7.474161226,0.188142754,165.419222,8.043521683,319.9331105,14.75926038,2.25543,48.83669,354.8792991
2966,Entire home/apt,False,False,2,True,0,0,10,98,1,4.061696549,0.210896791,313.3203506,15.2352248,672.1223329,31.00657041,2.34185,48.89239,275.8877808
2967,Private room,False,True,2,False,1,0,9,92,1,4.651095398,0.35453743,293.9874669,14.29516193,623.3523275,28.75669635,2.30761,48.88596,185.245596
2968,Private room,False,True,2,False,0,0,9,82,1,4.17068618,0.382379765,319.896027,15.55496754,751.6255585,34.67423959,2.31512,48.8847,159.6141299
2969,Entire home/apt,False,False,3,False,0,1,9,80,1,5.413847825,0.305002332,315.3679726,15.33479057,651.293477,30.04568672,2.28593,48.87727,337.4032995
2970,Private room,False,True,2,False,1,0,10,95,1,4.418017035,0.543228162,297.0536725,14.4442564,662.0448222,30.54167134,2.314,48.887,229.7511418
2971,Entire home/apt,False,False,4,False,0,0,9,90,2,3.842120543,0.119430932,287.7542648,13.99207202,618.4365623,28.52992064,2.35103,48.89111,324.5875664
2972,Entire home/apt,False,False,4,False,0,0,10,93,2,5.161882388,0.116784315,365.8435099,17.78916724,655.6846095,30.24825991,2.28842,48.87541,556.6688415
2973,Entire home/apt,False,False,3,False,1,0,9,97,1,3.434951384,0.141491865,509.8237577,24.79021724,1024.290941,47.25292945,2.33731,48.88574,231.8482617
2974,Private room,False,True,4,False,0,0,9,94,1,5.162253718,0.168989661,237.6910521,11.55774467,503.4710134,23.2262918,2.31244,48.89464,169.8667164
2975,Entire home/apt,False,False,2,False,0,1,10,95,1,7.06582635,0.064445442,184.0767096,8.95074337,353.3590943,16.30127895,2.259,48.842,438.531084
2976,Entire home/apt,False,False,2,False,0,1,10,89,1,4.273878457,0.195063102,262.3524289,12.75690591,572.3795632,26.40520387,2.34692,48.89482,275.8877808
